Link,Player,Season
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/federico_viviani_730,Viviani F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrade_rafael_145,Rafael A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/panagiotis_tachtsidis_679,Tachtsidis P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/diego_farias_831,Farias D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_gamberini_287,Gamberini A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/jonathan_de_guzman_549,De Guzman J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/noe_dussenne_419,Dussenne N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lorenzo_crisetig_544,Crisetig L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_nalini_872,Nalini A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/marcello_trotta_908,Trotta M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lukasz_skorupski_152,Skorupski L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/jose_mauri_620,Mauri J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/guido_marilungo_919,Marilungo G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/maxi_olivera_422,Olivera M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/bartolomiej_dragowski_116,Dragowski B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sebastian_de_maio_414,De Maio S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/kevin_diks_268,Diks K.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/carlos_salcedo_418,Salcedo C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/abdou_diakhate_558,Diakhate A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sebastian_cristoforo_726,Cristoforo S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ianis_hagi_840,Hagi I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/hernan_toledo_694,Toledo H.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mauro_zarate_911,Zarate M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/khouma_babacar_803,Babacar K.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mattia_perin_138,Perin M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lucas_orban_425,Orban L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lukas_zima_160,Zima L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/davide_brivio_234,Brivio D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sandro_anibal_214,Anibal S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/davide_biraschi_420,Biraschi D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mario_ierardi_302,Ierardi M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrade_dos_santos_edenilson_274,Edenilson A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/issa_cissokho_253,Cissokho I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/isaac_cofie_543,Cofie I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/nikola_ninkovic_638,Ninkovic N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/luca_zanimacchia_709,Zanimacchia L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/giovanni_simeone_930,Simeone G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/joao_mario_722,Joao Mario ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/stevan_jovetic_850,Jovetic S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/miralem_pjanic_653,Pjanic M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/balde_keita_852,Keita B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/keisuke_honda_586,Honda K.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/christian_maggio_313,Maggio C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mato_jajalo_592,Jajalo M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_diamanti_727,Diamanti A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/bruno_henrique_724,Henrique B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alberto_aquilani_721,Aquilani A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/simone_pepe_716,Pepe S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/juan_iturbe_849,Iturbe J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/francesco_totti_906,Totti F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/milan_skriniar_372,Skriniar M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/dodo_271,Dodo ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lorenzo_pellegrini_648,Pellegrini L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/simone_missiroli_629,Missiroli S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/federico_ricci_896,Ricci F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pietro_iemmello_940,Iemmello P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/joe_hart_165,Hart J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pablo_armero_219,Armero P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sven_kums_728,Kums S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/cyril_thereau_904,Thereau C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ryder_matos_862,Matos R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/etrit_berisha_106,Berisha E.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/godfred_donsah_561,Donsah G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/fabio_pisacane_346,Pisacane F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/joao_pedro_595,Joao Pedro ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/luca_bittante_230,Bittante L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/antonio_floro_flores_833,Floro Flores A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_barberis_511,Barberis A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/felipe_melo_624,Melo F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_murgia_635,Murgia A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/manuel_locatelli_610,Locatelli M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ivan_strinic_375,Strinic I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/giancarlo_gonzalez_296,Gonzalez G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/michele_fornasier_286,Fornasier M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pedro_pereira_343,Pereira P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pol_lirola_401,Lirola P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/davide_zappacosta_396,Zappacosta D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/antonio_barreca_224,Barreca A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/molla_wague_388,Wague M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/archimede_morleo_331,Morleo A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/nicolas_spolli_373,Spolli N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/assane_gnoukouri_578,Gnoukouri A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/daniele_rugani_361,Rugani D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/norberto_neto_134,Neto N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/thomas_strakosha_167,Strakosha T.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/luis_alberto_937,Alberto L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/luca_cigarini_541,Cigarini L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/timo_letschert_403,Letschert T.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mattia_aramu_505,Aramu M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/jakub_jankto_594,Jankto J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/federico_melchiorri_866,Melchiorri F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mariano_izco_591,Izco M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/levan_mchedlidze_864,Mchedlidze L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/barbosa_gabriel_936,Gabriel B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/juan_cuadrado_729,Cuadrado J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ewandro_829,Ewandro ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mattia_caldara_239,Caldara M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/aleksandar_pesic_939,Pesic A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/nicolas_frey_409,Frey N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/cristian_ansaldi_215,Ansaldi C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/stefano_sturaro_676,Sturaro S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/moritz_leitner_702,Leitner M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/nikola_maksimovic_315,Maksimovic N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/emanuele_giaccherini_576,Giaccherini E.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ouasim_bouy_719,Bouy O.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/robert_muric_706,Muric R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/guglielmo_stendardo_374,Stendardo G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ibrahima_mbaye_325,Mbaye I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/filip_helander_423,Helander F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sergio_floccari_832,Floccari S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/umar_sadiq_898,Sadiq U.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/djamel_mesbah_426,Mesbah D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/frederic_veseli_412,Veseli F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/omar_el_kaddouri_563,El Kaddouri O.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/davide_vitturini_387,Vitturini D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/santos_da_silva_gerson_836,Gerson S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sasa_lukic_697,Lukic S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/franjo_prce_347,Prce F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/amadou_diawara_559,Diawara A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/michel_morganella_330,Morganella M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/christian_puggioni_142,Puggioni C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/angelo_palombo_645,Palombo A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/filip_djuricic_824,Djuricic F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/anthony_mounier_633,Mounier A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/daniele_dessena_553,Dessena D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/claudio_marchisio_617,Marchisio C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/giuseppe_pezzella_345,Pezzella G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/antonio_rudiger_360,Rudiger A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mario_pasalic_718,Pasalic M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/cristian_dellorco_266,Dellorco C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/emanuele_terranova_378,Terranova E.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/giulio_migliaccio_627,Migliaccio G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alex_ferrari_281,Ferrari A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pereira_matheus_619,Matheus P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mati_fernandez_570,Fernandez M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/simone_lo_faso_855,Lo Faso S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/stefano_pettinari_934,Pettinari S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/moise_kean_941,Kean M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_bruno_529,Bruno A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/davide_faraoni_279,Faraoni D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/marko_rog_725,Rog M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/orji_okonkwo_732,Okonkwo O.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/aleksandar_trajkovski_907,Trajkovski A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mouhamadou_sarr_148,Sarr M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alfred_gomis_121,Gomis A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/aaron_tabacchi_678,Tabacchi A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/robert_acquafresca_801,Acquafresca R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/filippo_costa_258,Costa F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/samuel_bastien_720,Bastien S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/aniello_viscovo_163,Viscovo A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/valentin_cojocaru_166,Cojocaru V.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/giuseppe_cuomo_429,Cuomo G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/eddy_gnahore_695,Gnahore E.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/manuel_nicoletti_731,Nicoletti M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/emil_audero_104,Audero E.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/federico_mattiello_322,Mattiello F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/rolando_mandragora_616,Mandragora R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/vasconcelos_gabriel_120,Gabriel V.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_plizzari_168,Plizzari A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/rodrigo_ely_275,Ely R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/leonel_vangioni_384,Vangioni L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/cristian_zapata_395,Zapata C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/niccolo_zanellato_712,Zanellato N.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/joshua_perez_942,Perez J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/marco_andreolli_212,Andreolli M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/lorenzo_tonelli_381,Tonelli L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/vincenzo_fiorillo_118,Fiorillo V.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/gabriele_aldegani_101,Aldegani G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/leonardo_maloku_410,Maloku L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ferdinando_del_sole_926,Del Sole F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/marco_acatullo_932,Acatullo M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alberto_cerri_943,Cerri A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/paolo_farago_740,Farago P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mame_thiam_945,Thiam M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/miha_zajc_743,Zajc M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/adel_taarabt_737,Taarabt A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/gerard_deulofeu_948,Deulofeu G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/toni_sunjic_435,Sunjic T.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/grigoris_kastanos_739,Kastanos G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andres_cubas_736,Cubas A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/bartosz_bereszynski_432,Bereszynski B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/bruno_petkovic_946,Petkovic B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrej_kotnik_956,Kotnik A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mamadou_tounkara_925,Tounkara M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/stefan_silva_944,Silva S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/sulley_muntari_741,Muntari S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/clement_grenier_744,Grenier C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/arlind_ajeti_205,Ajeti A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/victor_ibarbo_952,Ibarbo V.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/boadu_maxwell_acosty_950,Acosty B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_pinamonti_890,Pinamonti A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mario_rui_362,Rui M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/samuel_gustafson_704,Gustafson S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/leonardo_morosini_735,Morosini L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_bastoni_436,Bastoni A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/fabio_depaoli_707,Depaoli F.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_fulignati_119,Fulignati A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/simone_scuffet_149,Scuffet S.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/gabriel_silva_444,Silva G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/pierluigi_gollini_172,Gollini P.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/hans_hateboer_442,Hateboer H.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_seculin_150,Seculin A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/rubinho_171,Rubinho ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrea_beghetto_431,Beghetto A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/cabral_rafael_146,Rafael C.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/mamadou_coulibaly_749,Coulibaly M.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/carlao_433,Carlao ,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/bryan_cabezas_703,Cabezas B.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/roberto_colombo_111,Colombo R.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/jonathan_biabiany_520,Biabiany J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/luca_crecco_746,Crecco L.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/danilo_avelar_221,Avelar D.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/gennaro_sardo_368,Sardo G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/arnel_jakupovic_953,Jakupovic A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/andrija_balic_509,Balic A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/kwang-song_han_959,Han K.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/ivan_vargic_158,Vargic I.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/juan_pablo_carrizo_110,Carrizo J.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/trent_sainsbury_440,Sainsbury T.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/alessandro_rossi_951,Rossi A.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2016-17/gianluca_pegolo_136,Pegolo G.,2016
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/etrit_berisha_102,Berisha E.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/jose_luis_palomino_349,Palomino J.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/andrea_masiello_325,Masiello A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/rafael_toloi_381,Toloi R.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/hans_hateboer_293,Hateboer H.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/robin_gosens_290,Gosens R.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/remo_freuler_554,Freuler R.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/bryan_cristante_534,Cristante B.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/alejandro_gomez_816,Gomez A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/jasmin_kurtic_675,Kurtic J.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/andrea_petagna_895,Petagna A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/marten_de_roon_707,De Roon M.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/josip_ilicic_672,Ilicic J.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/andreas_cornelius_860,Cornelius A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/vid_belec_101,Belec V.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/andrea_costa_248,Costa A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/lorenzo_venuti_388,Venuti L.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/fabio_lucioni_313,Lucioni F.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/gaetano_letizia_307,Letizia G.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/lorenzo_del_pinto_540,Del Pinto L.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/danilo_cataldi_527,Cataldi D.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/marco_dalessandro_660,Dalessandro M.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/amato_ciciretti_656,Ciciretti A.,2017
https://www.gazzetta.it/calcio/fantanews/statistiche/serie-a-2017-18/massimo_coda_858,Coda M.,2017
