Season,Grade_Type,R,Nome,Squadra,Pg,Mv,Mf,Gf,Gs,Rp,Rc,R+,R-,Ass,Asf,Amm,Esp,Au
2015-16,Italia,C,FALCO,Bologna,4,5.62,5.5,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,A,DJURDJEVIC,Palermo,12,5.62,6.04,2,0,0,0,0,0,0,0,2,0,0
2015-16,Italia,D,GYOMBER,Roma,2,5.75,5.75,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,INIGUEZ,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,ALEX SANDRO,Juventus,19,6.47,6.76,2,0,0,0,0,0,3,0,5,1,0
2015-16,Italia,D,KRAFTH,Bologna,2,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,CRIMI,Carpi,19,6.05,5.82,0,0,0,0,0,0,0,0,9,0,0
2015-16,Italia,C,MAURI,Lazio,10,5.75,6.15,1,0,0,0,0,0,1,0,0,0,0
2015-16,Italia,C,MACHIN,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,ANOCIC,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,SILVESTRO,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,DONSAH,Bologna,19,6,6.37,2,0,0,0,0,0,2,0,2,0,0
2015-16,Italia,D,INSUA,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,VENCATO,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,CHECCHIN,Verona,1,5.5,5.5,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,P,PERISAN,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,BAEZ,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,TOLOI,Atalanta,24,5.85,5.73,1,0,0,0,0,0,0,0,6,1,1
2015-16,Italia,A,BALOTELLI,Milan,15,5.73,5.63,1,0,0,1,0,1,0,1,6,0,0
2015-16,Italia,C,CUADRADO,Juventus,26,6.42,7,4,0,0,0,0,0,3,1,2,0,0
2015-16,Italia,A,GILARDINO,Palermo,33,5.86,6.74,10,0,0,0,0,0,1,0,4,0,0
2015-16,Italia,C,CARBONERO,Sampdoria,14,5.96,6.07,0,0,0,0,0,0,3,0,3,0,0
2015-16,Italia,C,TONEV,Frosinone,21,5.74,5.74,0,0,0,0,0,0,1,0,2,0,0
2015-16,Italia,C,VERDU',Fiorentina,5,5.9,6.5,1,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,GIACCHERINI,Bologna,28,6.21,6.84,7,0,0,0,0,0,0,0,7,0,0
2015-16,Italia,C,MOUNIER,Bologna,28,5.79,6.18,4,0,0,0,0,0,1,1,6,0,0
2015-16,Italia,C,PERISIC,Inter,33,6.02,6.73,7,0,0,0,0,0,5,0,5,0,0
2015-16,Italia,C,VAINQUEUR,Roma,12,6.04,6.08,0,0,0,0,0,0,2,0,3,0,0
2015-16,Italia,D,ANSALDI,Genoa,24,6.08,6.17,0,0,0,0,0,0,4,0,4,0,0
2015-16,Italia,A,LIVAJA,Empoli,17,5.79,5.76,1,0,0,0,0,0,0,0,7,0,0
2015-16,Italia,D,FELIPE,Udinese,25,5.86,5.76,1,0,0,0,0,0,1,0,11,1,0
2015-16,Italia,D,COSIC,Empoli,9,5.83,5.61,0,0,0,0,0,0,0,0,4,0,0
2015-16,Italia,C,BLASZCZYKOWSKI,Fiorentina,11,5.77,6.27,2,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,CHALOBAH,Napoli,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,LEMINA,Juventus,10,6.1,6.5,2,0,0,0,0,0,0,0,4,0,0
2015-16,Italia,C,DZEMAILI,Genoa,26,6,6.23,3,0,0,0,0,0,1,0,6,1,0
2015-16,Italia,D,MORGANELLA,Palermo,14,5.54,5.39,0,0,0,0,0,0,1,0,4,1,0
2015-16,Italia,A,CASTILLO,Frosinone,5,5.7,5.6,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,D,TELLES,Inter,20,5.78,5.65,0,0,0,0,0,0,0,1,5,1,0
2015-16,Italia,C,FELIPE MELO,Inter,22,5.82,5.77,1,0,0,0,0,0,1,0,6,2,0
2015-16,Italia,A,RODRIGUEZ A,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,FEDERICO GINO,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,BELEC,Carpi,30,6.15,4.87,0,41,1,0,0,0,0,0,1,0,0
2015-16,Italia,C,PRCIC,Torino,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,BORRIELLO,Atalanta,25,6.24,7.16,7,0,0,1,1,0,2,0,4,1,0
2015-16,Italia,A,PONCE,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,ROCCA,Sampdoria,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,LIOTTI,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,VITALE,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,SERINELLI,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,POPA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,PEREIRA P,Sampdoria,9,5.61,5.72,0,0,0,0,0,0,1,0,0,0,0
2015-16,Italia,C,KRIVICIC,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,PONCE A,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,MENDEZ,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,BRUNO GOMES,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,MATUZALEM,Verona,3,5.33,5.17,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,LODI,Udinese,23,5.87,5.93,1,0,0,0,0,0,0,0,3,0,0
2015-16,Italia,A,ASENCIO,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,MANTOVANI V,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,PRYIMA,Frosinone,4,5.62,5.5,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,P,AUDERO,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,SADIQ,Roma,4,6.12,7.62,2,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,AJETI,Frosinone,15,5.77,5.6,1,0,0,0,0,0,0,0,5,1,1
2015-16,Italia,A,TUPTA,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,RANIERI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,GASPERONI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,PEZZELLA GIU,Palermo,8,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,BOATENG,Milan,5,5.8,6.3,1,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,KRAGL,Frosinone,13,6,6.08,1,0,0,0,0,0,0,0,4,0,0
2015-16,Italia,A,ARTEAGA,Palermo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,EMANUELSON,Verona,11,5.77,5.86,0,0,0,0,0,0,0,1,0,0,0
2015-16,Italia,C,ALVAREZ R,Sampdoria,13,5.85,6.08,1,0,0,0,0,0,0,1,2,0,0
2015-16,Italia,D,BISEVAC,Lazio,10,5.7,6,1,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,DI LIVIO,Roma,1,6,5.5,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,A,TUMMINELLO,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,CRISTANTE,Palermo,2,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,CIONEK,Palermo,5,6.2,6,0,0,0,0,0,0,0,0,2,0,0
2015-16,Italia,A,BALOGH,Palermo,1,5,5,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,DIAMANTI,Atalanta,14,6.14,6.29,1,0,0,0,0,0,1,0,4,0,0
2015-16,Italia,A,IMMOBILE,Torino,14,6.21,7.21,3,0,0,3,2,1,3,0,2,0,0
2015-16,Italia,D,DJIMSITI,Atalanta,3,5.33,5.17,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,FREULER,Atalanta,6,5.92,6.42,1,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,TROTTA,Sassuolo,5,5.6,6.2,1,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,SAMIR,Verona,3,6,6.83,1,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,D,SABELLI,Carpi,7,6,6.36,1,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,A,ZARATE,Fiorentina,13,6.19,6.73,3,0,0,0,0,0,0,0,2,1,0
2015-16,Italia,C,KUZMANOVIC,Udinese,15,5.93,5.77,0,0,0,0,0,0,0,0,5,0,0
2015-16,Italia,A,TELLO C,Fiorentina,15,6,6.63,2,0,0,0,0,0,4,0,1,0,0
2015-16,Italia,A,EL SHAARAWY,Roma,16,6.38,8,8,0,0,0,0,0,2,0,0,0,0
2015-16,Italia,C,GNAHORE',Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,MARCONE,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,SKRINIAR,Sampdoria,2,5.25,4.75,0,0,0,0,0,0,0,0,1,1,0
2015-16,Italia,P,BARDI,Frosinone,2,6.75,6.5,0,3,1,0,0,0,0,0,1,0,0
2015-16,Italia,P,POSAVEC,Palermo,1,7,7,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,GAGLIARDINI,Atalanta,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,ARMERO,Udinese,5,5.9,6.1,1,0,0,0,0,0,0,0,0,0,1
2015-16,Italia,D,CONSTANT,Bologna,6,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,FIAMOZZI,Genoa,7,5.79,5.71,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,C,SPORKSLEDE,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,MATAVZ,Genoa,6,5.42,5.42,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,BENALOUANE,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,NINKOVIC,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,MIRANDA RADA,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,FURMAN,Verona,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,NAPOL,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,BALIC,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,ASMAH,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,PETERMANN,Palermo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,COSTA F,Chievo,3,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,LIVIERI,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,FAVILLI,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,MARSON,Palermo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,ZONTA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,ADJAPONG,Sassuolo,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,LOCATELLI M,Milan,1,5,4.5,0,0,0,0,0,0,0,0,1,0,0
2015-16,Italia,A,EDERA,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,FERRINI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,C,ABELLI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,A,PIERINI N,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,P,RADU I,Inter,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,DELLA GIOVANNA,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Italia,D,TABACCHI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,BASSI,Atalanta,1,6.5,3.5,0,3,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,MERELLI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,RADUNOVIC,Atalanta,1,6.5,5.5,0,1,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,SPORTIELLO,Atalanta,36,6.19,5.22,0,43,3,0,0,0,0,0,2,0,0
2015-16,Fantacalcio,D,ALMICI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,BELLINI,Atalanta,15,5.87,5.93,0,0,0,1,1,0,0,0,4,0,0
2015-16,Fantacalcio,D,BRIVIO,Atalanta,13,5.92,5.85,0,0,0,0,0,0,0,0,2,0,0
2015-16,Fantacalcio,D,CANINI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,CHERUBIN,Atalanta,13,5.77,5.88,1,0,0,0,0,0,0,0,1,1,0
2015-16,Fantacalcio,D,CONTI,Atalanta,13,5.85,6.27,2,0,0,0,0,0,1,0,1,1,0
2015-16,Fantacalcio,D,DEL GROSSO,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,DRAME',Atalanta,25,5.86,5.8,0,0,0,0,0,0,0,0,1,1,0
2015-16,Fantacalcio,D,KRESIC,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,MASIELLO A,Atalanta,28,5.89,5.8,0,0,0,0,0,0,1,0,7,0,0
2015-16,Fantacalcio,D,RAIMONDI,Atalanta,15,5.9,5.77,0,0,0,0,0,0,0,0,4,0,0
2015-16,Fantacalcio,D,STENDARDO,Atalanta,13,5.96,6.04,1,0,0,0,0,0,0,0,3,1,0
2015-16,Fantacalcio,D,SUAGHER,Carpi,8,6.06,5.62,0,0,0,0,0,0,0,0,8,0,0
2015-16,Fantacalcio,C,CARMONA,Atalanta,6,5.67,5.33,0,0,0,0,0,0,0,0,2,1,0
2015-16,Fantacalcio,C,CIGARINI,Atalanta,24,6.12,6.25,1,0,0,1,1,0,1,1,10,0,0
2015-16,Fantacalcio,C,D'ALESSANDRO,Atalanta,19,6.24,6.74,3,0,0,0,0,0,2,0,3,0,0
2015-16,Fantacalcio,C,DE ROON,Atalanta,35,6.03,5.99,1,0,0,0,0,0,1,0,9,1,0
2015-16,Fantacalcio,C,EMMANUELLO,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,ESTIGARRIBIA,Atalanta,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,GIORGI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,GOMEZ A,Atalanta,34,6.4,7.16,7,0,0,0,0,0,6,2,4,1,0
2015-16,Fantacalcio,C,GRASSI,Napoli,13,6.04,5.81,0,0,0,0,0,0,0,0,4,1,0
2015-16,Fantacalcio,C,KURTIC,Atalanta,31,5.87,5.95,2,0,0,0,0,0,0,0,5,1,0
2015-16,Fantacalcio,C,MIGLIACCIO,Atalanta,15,5.8,5.67,0,0,0,0,0,0,0,0,2,1,0
2015-16,Fantacalcio,C,MINOTTI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,MORALEZ,Atalanta,17,6.24,6.35,1,0,0,1,0,1,3,0,2,0,0
2015-16,Fantacalcio,C,TULISSI,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,BOAKYE,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,CERIA,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,DENIS,Atalanta,14,5.93,6.64,3,0,0,2,1,1,1,0,0,0,0
2015-16,Fantacalcio,A,LUNETTA,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,MARILUNGO,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,MONACHELLO,Atalanta,8,5.62,5.5,0,0,0,0,0,0,0,0,2,0,0
2015-16,Fantacalcio,A,PINILLA,Atalanta,18,5.81,6.17,5,0,0,2,0,2,2,0,8,1,0
2015-16,Fantacalcio,P,DA COSTA,Bologna,5,5.9,5,0,4,0,0,0,0,0,0,1,0,0
2015-16,Fantacalcio,P,MIRANTE,Bologna,33,6.36,5.18,0,41,1,0,0,0,0,0,2,0,0
2015-16,Fantacalcio,P,SARR M,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,STOJANOVIC,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,CECCARELLI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,FERRARI A,Bologna,18,5.67,5.5,0,0,0,0,0,0,0,0,6,0,0
2015-16,Fantacalcio,D,GARICS,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,GASTALDELLO,Bologna,26,6.08,6.06,1,0,0,0,0,0,1,0,7,1,0
2015-16,Fantacalcio,D,MAIETTA,Bologna,19,6.05,5.95,0,0,0,0,0,0,0,0,4,0,0
2015-16,Fantacalcio,D,MASINA,Bologna,33,6,6.12,2,0,0,0,0,0,3,0,8,1,0
2015-16,Fantacalcio,D,MBAYE,Bologna,15,5.53,5.37,0,0,0,0,0,0,0,0,3,1,0
2015-16,Fantacalcio,D,MORLEO,Bologna,5,6.2,6.2,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,OIKONOMOU,Bologna,20,5.95,5.82,0,0,0,0,0,0,1,0,5,1,0
2015-16,Fantacalcio,D,RADAKOVIC,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,ROSSETTINI,Bologna,29,5.74,6,3,0,0,0,0,0,1,0,5,0,0
2015-16,Fantacalcio,C,BRIENZA,Bologna,26,6.08,6.52,3,0,0,0,0,0,2,1,1,0,0
2015-16,Fantacalcio,C,BRIGHI,Bologna,20,5.92,5.85,0,0,0,0,0,0,0,0,3,0,0
2015-16,Fantacalcio,C,CRISETIG,Bologna,5,5.4,5.3,0,0,0,0,0,0,0,0,1,0,0
2015-16,Fantacalcio,C,DIAWARA,Bologna,33,6.02,5.85,0,0,0,0,0,0,1,0,9,2,0
2015-16,Fantacalcio,C,PULZETTI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,RIZZO,Bologna,22,5.91,5.91,0,0,0,0,0,0,2,0,2,1,0
2015-16,Fantacalcio,C,ZUCULINI F,Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,ACQUAFRESCA,Bologna,4,5.25,5.25,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,BIANCHI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,CACIA,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,MANCOSU,Carpi,19,5.71,6,1,0,0,1,1,0,0,0,2,0,0
2015-16,Fantacalcio,A,PAPONI,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,YAISIEN,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,BENUSSI,Carpi,4,5.75,5,0,3,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,BRKIC,Carpi,4,5.12,2.12,0,12,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,MURANO,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,BUBNJIC,Carpi,9,5.17,5.11,0,0,0,0,0,0,0,0,1,0,0
2015-16,Fantacalcio,D,FRANCHINI,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,GAGLIOLO,Carpi,31,5.84,5.73,1,0,0,0,0,0,0,0,11,1,0
2015-16,Fantacalcio,D,LETIZIA,Carpi,33,6.02,6.03,1,0,0,0,0,0,0,0,5,0,0
2015-16,Fantacalcio,D,POLI F,Carpi,10,5.85,5.6,0,0,0,0,0,0,0,0,5,0,0
2015-16,Fantacalcio,D,ROMAGNOLI S,Carpi,30,5.87,5.78,0,0,0,0,0,0,0,0,5,0,0
2015-16,Fantacalcio,D,SARZI,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,SPOLLI,Chievo,14,5.79,5.54,0,0,0,0,0,0,0,0,5,1,0
2015-16,Fantacalcio,D,WALLACE O,Carpi,5,5.7,5.6,0,0,0,0,0,0,0,0,1,0,0
2015-16,Fantacalcio,C,BIANCO,Carpi,26,5.96,6.02,1,0,0,0,0,0,2,0,5,1,0
2015-16,Fantacalcio,C,DI GAUDIO,Carpi,27,6.09,6.5,3,0,0,0,0,0,3,0,2,0,0
2015-16,Fantacalcio,C,LAZZARI,Carpi,5,5.6,5.6,1,0,0,1,0,1,0,0,1,0,0
2015-16,Fantacalcio,C,LOLLO,Carpi,26,5.81,5.92,3,0,0,0,0,0,1,0,10,2,0
2015-16,Fantacalcio,C,MARRONE,Verona,21,5.74,5.86,1,0,0,0,0,0,0,3,7,0,0
2015-16,Fantacalcio,C,MARTINHO,Carpi,10,5.8,5.65,0,0,0,0,0,0,0,0,3,0,0
2015-16,Fantacalcio,C,PASCIUTI,Carpi,19,6.03,6.34,2,0,0,0,0,0,2,1,4,1,0
2015-16,Fantacalcio,C,PORCARI,Carpi,4,5.5,5.38,0,0,0,0,0,0,0,0,1,0,0
2015-16,Fantacalcio,C,PUGLIESE,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,SABBIONE,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,LASAGNA,Carpi,34,6.01,6.47,5,0,0,0,0,0,1,0,1,0,0
2015-16,Fantacalcio,A,LOI,Carpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,MATOS,Udinese,24,5.9,6.06,2,0,0,1,0,1,2,0,2,0,0
2015-16,Fantacalcio,A,MBAKOGU,Carpi,24,5.73,5.77,1,0,0,3,1,2,2,0,2,0,0
2015-16,Fantacalcio,A,WILCZEK,Carpi,3,5.67,5.67,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,BIZZARRI,Chievo,35,6.19,5.1,0,43,2,0,0,0,0,0,2,0,0
2015-16,Fantacalcio,P,BRESSAN,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,SECULIN,Chievo,3,6.67,6,0,2,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,P,VIOTTI,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,CACCIATORE,Chievo,28,5.89,6,1,0,0,0,0,0,3,0,6,0,0
2015-16,Fantacalcio,D,CESAR,Chievo,31,5.97,5.89,1,0,0,0,0,0,0,0,9,1,0
2015-16,Fantacalcio,D,DAINELLI,Chievo,18,5.92,5.94,1,0,0,0,0,0,0,0,5,0,0
2015-16,Fantacalcio,D,EDIMAR,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,FREY,Chievo,18,5.53,5.33,0,0,0,0,0,0,0,0,3,0,1
2015-16,Fantacalcio,D,GAMBERINI,Chievo,22,5.98,5.91,0,0,0,0,0,0,1,0,1,0,1
2015-16,Fantacalcio,D,GOBBI,Chievo,34,5.96,5.88,0,0,0,0,0,0,1,0,7,0,0
2015-16,Fantacalcio,D,MATTIELLO,Chievo,1,5.5,6.5,0,0,0,0,0,0,1,0,0,0,0
2015-16,Fantacalcio,D,PUCINO,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,D,SARDO,Chievo,6,5.67,5.92,1,0,0,0,0,0,0,0,3,0,0
2015-16,Fantacalcio,D,TROIANI,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,BELLOMO,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,BIRSA,Chievo,35,6.14,6.71,4,0,0,3,2,1,3,4,4,0,0
2015-16,Fantacalcio,C,CASTRO,Chievo,33,6.08,6.21,3,0,0,0,0,0,0,0,9,0,0
2015-16,Fantacalcio,C,CHRISTIANSEN,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,GATTO M,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,HETEMAJ,Chievo,27,6.11,6.09,1,0,0,0,0,0,0,0,7,0,0
2015-16,Fantacalcio,C,IZCO,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,MBAYE M,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,RADOVANOVIC,Chievo,25,5.86,5.72,0,0,0,0,0,0,0,0,8,0,0
2015-16,Fantacalcio,C,RIGONI N,Chievo,24,6.02,6.25,3,0,0,0,0,0,0,0,7,0,0
2015-16,Fantacalcio,C,SBAFFO,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,STOIAN,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,C,VAJUSHI,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-16,Fantacalcio,A,INGLESE,Chievo,23,5.87,6.24,3,0,0,0,0,0,1,0,3,0,0
2015-16,Fantacalcio,A,MEGGIORINI,Chievo,26,6.27,6.85,5,0,0,0,0,0,5,0,8,1,0
2015-16,Fantacalcio,A,MPOKU,Chievo,15,5.7,5.6,0,0,0,0,0,0,0,0,3,0,0
2015-16,Fantacalcio,A,PALOSCHI,Chievo,21,6.1,6.98,7,0,0,3,1,2,1,0,1,0,0
2015-16,Fantacalcio,A,PELLISSIER,Chievo,18,5.94,6.72,3,0,0,2,2,0,0,0,2,0,0
2015-16,Fantacalcio,A,SOWE,Chievo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
